Name,Gender
Paday,0
Ug‍yam,0
Choyam,0
Tak‍ti,0
T‍yan‍dri,0
Paiso,0
Potera,0
Wains,0
Sugyama,0
‍puja,0
Ph‍yar,0
Simumran,0
Gawli,0
Jyurwi,0
Thotisyo,0
Bhaikhan,0
Winakasi,0
Wai‌sh,0
Srikasi,0
Supasi,0
Akmi,0
Kamaske,0
Janmabhumi,0
Tirapana,0
Yumisha,0
Wawirat‍n,0
Sarakisa,0
Sunas‍yo,0
Stara,0
Am‍wes‍wari,0
Kamej,0
Kiwijan,0
Bausyo,0
Badisyo,0
Sipri,0
Chhapau,0
Jhyau,0
Polu,0
Bashana,0
Yabya,0
Washandhara,0
Sararkini,0
Daimi,0
Bunki,0
Laksyadewi,0
Waddhisara,0
"Kunti,utki",0
Tipaki,0
Damasi,0
Pundali,0
Manjusen,0
Shamsheri,0
Anuswiya,0
Nanisara,0
Mache,0
Sastimaya,0
Karis‍itana,0
Ganaeuli,0
Dijika,0
Phuimya,0
Maleti,0
Maguoi,0
Mayawattu,0
Mloji,0
Ranjinaक़,0
Swechachha,0
Ch‍wasi,0
Daim,0
Hapili,0
Ujelimayan,0
Samsheri,0
Arunta,0
Kirakali,0
Kushadi,0
Chumsuri,0
Lusa,0
San‍tamayan,0
Sijya,0
Khayas‍wari,0
Rinduka,0
Kauso,0
Pharauli,0
Bhoya‍o,0
An‍itam,0
Jhusili,0
Ma‍n,0
Dam‍mari,0
Thamsan,0
Durkasi,0
Narpada,0
Paguli,0
Bhogamati,0
Ranatu,0
Rejhu,0
Lalabhati,0
Wamas‍yo,0
Saljina,0
Achanta,0
Gunasuri,0
Jhyamti,0
Dyai,0
Bhimki,0
Inimay,0
Jaripha,0
Atrjan,0
Aarsa,0
Jiwaneswari,0
Taradaya,0
Chunchchi,0
Wiyanka,0
Kyachuli,0
Chwasi,0
Puspanlali,0
Prasha‍msa,0
Phisuli,0
Mahakanali,0
Lasmiph,0
Karmada,0
Thapra,0
Wisuri,0
Ajnju,0
Chh‌yo,0
Dipaksi,0
Bahai,0
Bhawiswari,0
Bhautu,0
Warihraspati,0
Dholso,0
Gunasiri,0
Dohati,0
Nuchana,0
Piuru,0
Magaras‍yo,0
Mithidewi,0
Rusawina,0
Welisa,0
Shomaya,0
S‍yamaka,0
Amjukala,0
Jhakamali,0
Topli,0
Nuramina,0
Padamasiri,0
Parwishi,0
Puge,0
Meuti,0
Woddha,0
Sukamasha,0
Dru,0
Pen‍tu,0
Masandhara,0
Wun‍gi,0
Ujiph,0
Karmita,0
Cheo,0
Jerisa,0
Wartakashi,0
San‍diya,0
Sikauli,0
Khu्si,0
Tirakashin,0
Pajhi,0
Prenau,0
Basundhura,0
Ranasiri,0
Lasliman,0
Walaswama,0
Sarishi्taka,0
Kumla,0
Simabhannemik,0
Sunakosi,0
Simbran,0
Asandhara,0
Kalachu,0
Chyontu,0
Namli,0
Khagisori,0
Khantima,0
Nara‍yanai,0
Pada‍्‍ma,0
Bindhaswari,0
Mehinda,0
Wid‌ya,0
Sandiy,0
Sirakali,0
Khumawati,0
Jijnashu,0
Narmadi,0
Aitasri,0
Ga‍‍‍‍‍‍‍‌ga,0
Dedumaya,0
Demawati,0
Nandasuwa,0
Ban‍dhi,0
Bhaisri,0
Manakosi,0
Yamasri,0
Ran‍isari,0
Wanasuwa,0
Wi‍snau,0
Waisha,0
Sandrila,0
Omcha,0
Kinti,0
Khantara,0
Thamawati,0
Dilasuba,0
Diw‍yaj‍yoti,0
Munami,0
Jalasiri,0
Bhaimiri,0
Ranasuwa,0
Wasakumari,0
Wuddhisiri,0
Wudhisari,0
Haisuwa,0
Tekasara,0
Thamamali,0
Nuwawati,0
Purnasiri,0
Baishama,0
Mugasira,0
Sastima,0
Khaisar,0
Premasara,0
Balasubha,0
Nilasuwa,0
Bains,0
Swaisa,0
Chiranjibo,0
Jepuli,0
Bis‍wari,0
Ikanur,0
Us‍na,0
Karah,0
Porchu,0
Banasubha,0
Bhaisyo,0
Yubima,0
Shachana,0
Sumitrai,0
Chamasara,0
Chhempa,0
Nilasiri,0
Nilasubha,0
Bumamati,0
Maitamala,0
Maitasubha,0
Yumkala,0
Yubharani,0
Wirasuwa,0
Jnanadhare,0
Jakani,0
Badalo,0
Buddisubha,0
Marika,0
Jhyobi,0
Banakumaribhanne,0
Yunis‍ma,0
Wipnam,0
Sap‍nam,0
Hiusri,0
Aaitakasi,0
Emamika,0
Gamabira,0
Chhemire,0
Japsina,0
Nirasuwa,0
Buddhisuwa,0
Menta,0
Laksmisuwa,0
Ismiha,0
Haishobha,0
Un‍san,0
Kaisachom,0
Khamati,0
Junamala,0
Juwita,0
Jhomsa,0
Blekati,0
Sarkyani,0
Himasan,0
Ebigel,0
Jajumka,0
Narasura,0
Nhuchhenani,0
Mensya,0
Ma‌‌‌‌‌mgali,0
Rijesna,0
Warnakiran,0
Shinta,0
Sreyanaka,0
Sadikh‍ya,0
Ritunanda,0
Kulawewi,0
Khris‍itana,0
Jhupu,0
Buksmi,0
Bhaudi,0
Menasuwa,0
Sho‍bha,0
Sarshakali,0
Sudasha,0
Silawiya,0
Anusra,0
Esalata,0
Chhunumunu,0
Jemashobha,0
Nandisa,0
Nimrita,0
Pan‍chap‍yari,0
Pensi,0
Budhisri,0
Ramohini,0
Roshalin,0
Wijayachanchal,0
Windhyes‍wari,0
Shakchhi,0
Sharanga,0
Amyusa,0
Khetisara,0
Chutimaya,0
Tatimaya,0
Dhalimaya,0
Dipkshika,0
Paisara,0
Rastani,0
Wirasuwwa,0
Santulaksmi,0
Anjus‍wari,0
Eliwina,0
Osawina,0
Oswina,0
Khunnu,0
Chammaya,0
Dipiska,0
Rijjal,0
Srisuna,0
Sanadipti,0
Samastika,0
Aimon,0
Umadarewi,0
Eswara,0
Khagesrwari,0
Jinur,0
Dibyesrwari,0
Nasita,0
Prenaga,0
Blis,0
Manochchha,0
Yadar,0
Raisna,0
Shirika,0
Samsrariti,0
Hamsuli,0
Iskra,0
Kalpidewi,0
Pratiraksha,0
Pras‍tuti,0
Kanarasyo,0
Kaumshila,0
Khobhawati,0
Nanasuwa,0
Phakata,0
Balasuba,0
Mahasiri,0
Minulaksmi,0
Sekamati,0
Kushumita,0
Tristina,0
Ros‍nai,0
Shensika,0
Santudewi,0
Iksana,0
Khagasara,0
Kharadewi,0
Gamisa,0
Nanis‍wari,0
Nokin,0
Biddhisara,0
Mannata,0
Rahesha,0
Shawika,0
Sasiwala,0
Sa‌mkalpa,0
Hiromi,0
Ipsika,0
Ghasar,0
Chimpa,0
Chesuma,0
Digamati,0
Padmarekha,0
Sensika,0
Halasuwa,0
Ksyamuli,0
Narbhasa,0
S‍yawi,0
Kharasuwa,0
Gaudan,0
Nikis,0
Phichcho,0
Monna,0
Yaga,0
Yanagametok,0
Yugisha,0
Rakchhita,0
Rihche,0
Laisiri,0
Sidaksha,0
Aalatra,0
Amjisa,0
Gagamati,0
Debhanta,0
Phatawali,0
Biensa,0
Bhapam,0
Yauw,0
Rikheswari,0
Susritara,0
Aaesma,0
Aaswiwani,0
Ethiya,0
Ojirna,0
Kamyan,0
Karischina,0
Khas‍wu,0
Khanakar,0
Jaslin,0
Jiwarajina,0
Jhamati,0
Den‍du,0
Deukari,0
Niras‍ma,0
Nhenchinga,0
Pelina,0
Paimasanam,0
Prabhamilan,0
Prashobha,0
Basandara,0
Bindhyes‍wari,0
Bishina,0
Munasain,0
Mosanamo,0
Wipuna,0
Sadipta,0
Silmi,0
Suwisna,0
Susaita,0
Su‍ku,0
Swarnapari,0
Hikaru,0
Hinjiaamo,0
Heiwa,0
Ahita,0
Imelda,0
Ujjalata,0
Jes‍tina,0
Jausila,0
Tu्maya,0
Nit‍tu,0
Bhihi,0
Madhupa,0
Momta,0
Rat‍nabhumi,0
Ramsuwa,0
Rejimna,0
Lalasobha,0
Wit‍tu,0
Shobhagyawati,0
Sritasma,0
Srinur,0
Srisubha,0
Sanarasya,0
Sanjayata,0
Hadayika,0
Holamati,0
Chanli,0
Samkaripa,0
‌omisa,0
Da.sweksha,0
Pus‍padas,0
Bis‍washanti,0
Manjaya,0
Maralin,0
Moyaka,0
Mlendu,0
Lipa,0
Sanjumna,0
Sarojalin,0
Sasmarita,0
Salwi,0
Aaitasubha,0
Olasari,0
Chhirinam‍hedo,0
Jun‍ku,0
Tausari,0
Nansri,0
Nelika,0
Binjana,0
Bhaisiri,0
Myaksi,0
Lailatun,0
Samirina,0
Sawuran‍nisa,0
Sukadebi,0
Setuki,0
As‍rina,0
Aawichtri,0
Ujal‍ta,0
Urupsa,0
Eliyamma,0
Kuntikala,0
Guneshobha,0
Jamwar,0
Tauu,0
Da.malati,0
Dupalaksmi,0
Dhana/gan,0
Nanasubha,0
Naranyan,0
Narimati,0
Parakasho,0
Punasiri,0
Prakariit,0
Buddhachhimi,0
Buddhisiri,0
Budhika,0
Besama,0
Baisuwa,0
Bhaisuwwa,0
Bhelasowa,0
Mindru,0
Misudha,0
Mosna,0
Mohuli,0
Wanchita,0
Shuninda,0
Sharirjana,0
Sambidha,0
Sujmi,0
Sonosanama,0
Sautili,0
Sye,0
Khushami,0
Charan‍di,0
Chopan,0
Chhayoma,0
Jasakali,0
Tilamoti,0
Tesuwa,0
Dhan‍dewi,0
Rausiri,0
Lalikala,0
Saku्n‍tala,0
Suasri,0
Hum‍siri,0
Emakali,0
Pun‍yakala,0
Prabhasri,0
Lilasuwa,0
Wesamaya,0
Satyajita,0
S‍wachita,0
Anurupta,0
Inha,0
Iul,0
Eroma,0
Kamisara,0
Karmayanji,0
Kamsiri,0
Kowina,0
Khusiri,0
Chansiri,0
Jis‍na,0
Jaisubha,0
Dammawari,0
Napana,0
Narasuba,0
Nekala,0
Pasapiri,0
Budimala,0
Rurap,0
Lakshinasuwa,0
Linayan,0
Waludewi,0
Wejayanti,0
Sharaswa‍ti,0
Shobhatra,0
Saramsika,0
Sichula,0
Swum‌ta,0
Humamati,0
A‍‍‍‌rmita,0
Aarathis,0
Utwin,0
Khatum,0
Jamiunnisa,0
Yokhumaya,0
Winatar,0
Shailashikha,0
Haisri,0
‍sarada,0
‌‌au,0
Khudilaksmi,0
Dila/jamuna/aash,0
Danasri,0
Majakashi,0
Manachauri,0
Yuneta,0
Suruksha,0
Tribini,0
As‍‍mina,0
Aaitasuba,0
Ud‌bini,0
Esuwa,0
Kanshiri,0
Kashili,0
Khushudewi,0
Ganasri,0
Gam‍bhiradewi,0
Tausuwa,0
Tarikasi,0
Du्ta,0
Dhaulasri,0
Dhaulasiri,0
Nidita,0
Pokarcha,0
P‍yo,0
Menasuba,0
Ronela,0
Washudhara,0
Shakunta‍la,0
Sik‍kim,0
Hulikala,0
Jnanalaks‍mi,0
Aasrwini,0
Aasatiri,0
Enasila,0
Eshobha,0
Olakhu,0
Kumarihuli,0
Krantikiran,0
Khobana,0
Gopana,0
Gosari,0
Chyuna,0
Chhayawiri,0
Towisara,0
Dudhakasi,0
Dhanasilla,0
Dhusiri,0
Nandasiri,0
Nanhitamasun,0
Parupati,0
Phuncha,0
Bhagyalaksmi,0
Bhasiri,0
Bhyadi,0
Madhumayum,0
Menasubba,0
Rusiri,0
Wirachani,0
Welasiri,0
Shiwiksha,0
Srimamya,0
Sudhini,0
‌‍aaita,0
Ujikan,0
Kamarajaha,0
Kammaru,0
Kalilaun,0
Kuntima,0
Kupinu,0
Ghanasiri,0
Jamilun,0
Jolekhan,0
Johamanmiram,0
Taptila,0
Phulasubha,0
Budhauli,0
Mamiunisa,0
Mahimuda,0
Maimunnisa,0
Ram्jani,0
Sakilon,0
Sakhawun,0
Sakhijun,0
Sakhuran,0
Harikasi,0
Awinu,0
Nirjina,0
Balasuwa,0
Bhunsuwa,0
Wis‍wais‍wari,0
Wudbisara,0
Wodhu,0
San‍su,0
‍shanti,0
Ijini,0
Chalwi,0
Taiwunisa,0
Naimshi,0
Lakhkima,0
Lesubba,0
H‍्yo,0
Insani,0
Owisara,0
Kalpana्,0
Tukisara,0
Tanchok,0
Ddhaupati,0
Dhanasti,0
Bekul,0
Manu्maya,0
Mithu्,0
Mojadhar,0
Rukubina,0
Lakshinasubha,0
Lewiska,0
Shushila(kaushila),0
Ajitra,0
Anushuiya,0
Uracho,0
Uhina,0
Enjalin,0
‌‌‌‌aasara,0
Gajama,0
Gawina,0
Galumaya,0
Chandrakauri,0
Jhayapa,0
Dulama,0
Tejama,0
Dibyika,0
Dusmala,0
Barshakajab,0
Bhurundi,0
Bhowikala,0
Matakhari,0
Mamisara,0
Minasubha,0
Rimisara,0
Wirakuli,0
Sandok,0
Sarisara,0
Sugamit,0
Aitisara,0
Abhinda,0
Asimit,0
A‌njila,0
Imakanti,0
Inchhari,0
Enasri,0
Ophi,0
Kaph‍li,0
Khubisara,0
Gharwi,0
Chamasiri,0
Chaumati,0
Jhyami,0
Dolimay,0
Tosimaya,0
Debhiyani,0
Drubasari,0
Piramati,0
Pausari,0
Pyamasari,0
Budh‍idamaya,0
Busandhara,0
Bhisnu,0
Bhaimkhu,0
Manashubha,0
Magisara,0
Mitli,0
Rumjata,0
Widhakashi,0
Shuwasana,0
Satrjiwani,0
San‍ijabi,0
Supikksha,0
Senmaya,0
Saiyamwar,0
Hunasiri,0
Hu्mm,0
Jnanasuwa,0
Aaitisri,0
Kop‍ri,0
Chamaya(chhomaya),0
Jitasiri,0
Jhyanpi,0
Thashila,0
Daudhara,0
Namadewi,0
Marsha,0
Rassara,0
Ridewi,0
Wibimaya,0
Wenjuna,0
Homasara,0
Khasamiri,0
Gyanadhari,0
Janisara,0
Jhalasri,0
Purnashuwa,0
Buddhisri,0
Ramdaksmi,0
Lesa,0
Ana‍्ti,0
Aardhana,0
Gaulakshima,0
Chasketi,0
Pumncharoda,0
Bhiramati,0
Manasira,0
S‍yamana,0
Sattama,0
Saikhu,0
Cha‍ijama,0
Jiunani,0
Tanda,0
Nansuwa,0
Parason,0
Gunukamari,0
Jyosha,0
Nadisara,0
Phattes‍wari,0
Bha‍es,0
Wishinau,0
Sagkal,0
Sangila,0
Harsubha,0
Anujnani,0
Ambuma,0
Kharakom,0
Di‍l,0
Parashuwa,0
Pyau,0
P‍yagri,0
Manashaha,0
"Rupa,",0
Rsraya,0
Wanna,0
Wabitra,0
Walasuwa,0
Windhyas‍wari,0
Shiwashobha,0
Utakauri,0
Umarasubba,0
Chhyabiri,0
Tumlak,0
Tausri,0
Dauga,0
Nadakala,0
Biramata,0
Buddhishobha,0
Budhdisiri,0
Bu्di,0
Byangri,0
Manasubba,0
Wiramata,0
Sab‍nam,0
Sirasam,0
Hastakali,0
Aalag,0
Aalkhu,0
Kumarihima,0
Gulasri,0
Chhapari,0
Dhokasari,0
Nandasri,0
Napema,0
Nonu,0
Paristi,0
Bus,0
Mayuska,0
Rudrasri,0
Huramati,0
Anyalina,0
Kichhi,0
Prerenaka,0
Besana,0
Bhamina,0
Mahasini,0
Ranui,0
Sopaniya,0
Ajista,0
Arpina,0
Aasumi,0
Indeni,0
Ewilin,0
Kyatarina,0
Gumgakali,0
Chamabati,0
Jalepi,0
Jhyamma,0
Tasamati,0
Taudhari,0
Thumisara,0
Druparti,0
Pyaunta,0
Manumari,0
Mitusa,0
Yuniksa,0
Ritista,0
Rudhari,0
Lakachhimi,0
Sres‍ka,0
Satanadebi,0
Sapnima,0
Salicha,0
Sunchu,0
Suwasri,0
Rdupati,0
Shunatri,0
Sawedun,0
Subhachchha,0
Anurabha,0
Elisewa,0
Manakoila,0
Watwu,0
Kshetyan,0
Insuwa,0
Urusya,0
Elisika,0
Nan‍gamati,0
Jhammayan,0
Nausiri,0
Mondonga,0
Raj‍mi,0
Wallapi,0
Sirmaya,0
Swikarirti,0
Rojabi,0
Aaitesri,0
Uthima,0
Umasita,0
Khakes‍wari,0
Gauramaya,0
Guna‍maya,0
Chhaumaya,0
Dalpana,0
Tayakari,0
Diwyesari,0
Nandima,0
Baisama,0
Mannati,0
Rabinakumari,0
Shamjana,0
Srimatibisnau,0
Saradewi,0
Suka‍u,0
Hamati,0
Akumaya,0
Keshama‍ya,0
Doladewi,0
Durraga,0
Deusubha,0
Bipna,0
Bhesamaya,0
Randhati,0
Larina,0
Simral,0
Karis‍narupa,0
Kopisara,0
Prashida,0
Buddhasiri,0
Manwuja,0
Wuddhasiri,0
Syanani,0
Khasmiri,0
Khugu,0
Thaumaya,0
Nansuba,0
Pinasuwa,0
Marigamka,0
Rashummi,0
Wuduri,0
Welashobha,0
Sharmakumari,0
Srangakala,0
Humasubba,0
Temisara,0
Dadisara,0
Santu्,0
Sirdhara,0
Adamaya,0
Omabatti,0
Rukamawina,0
Esomati,0
Kendrama,0
Julti,0
Tekasari,0
Narjara,0
Nithoi,0
Phamayan,0
Mayapi,0
Ma‌‌‍‍gali,0
Retamay,0
Shatu,0
Srimatibhagawati,0
Samukali,0
Tekaya,0
Pirama,0
Dirupa,0
Kakiri,0
Khan‍tara,0
Budhdisara,0
Wal‍li,0
Wirasubha,0
Saranyo,0
Belaeti,0
Lundhari,0
Anarupa,0
Aaitisara,0
Iladewi,0
Gaushuwa,0
Chitrawali,0
Ja‍unamaya,0
Banasuwa,0
Bendangsenla,0
Muwawati,0
Risheswari,0
Dowanti,0
Baristha,0
Kumasri,0
Durkala,0
Deusuwa,0
Batikumari,0
Welasuwa,0
Sarwajani,0
Sirasubha,0
Asmitha,0
Ja‍nuka,0
Prasraya,0
Manakarni,0
Mandharadewi,0
Yasuwa,0
Silasubha,0
Achheri,0
Tusara,0
Manakarmi,0
Hikala,0
Asrulata,0
Aanandakumari,0
Chanasiri,0
Chhapu,0
Tu्ka,0
Dolakanti,0
Naraini,0
Nig‍ya,0
Purnachhali,0
Budhikala,0
Bhuwanalaks‍mi,0
Bhesma,0
Manaikarnai,0
Wonisha,0
Satkariti,0
Samunddha,0
Saris‍tita,0
Himabatti,0
Hemwati,0
Athara,0
Imera,0
Aisiri,0
‌osika,0
Charumaya,0
Chaukti,0
Tuka‍u,0
Thupacha,0
Thaiya,0
Pajom,0
Mithuu,0
Kshamaya,0
Khanisara,0
Dewikeshawa,0
Purnachala,0
Prip‍ti,0
Bhawes‍wari,0
Madhumata,0
Windhu,0
Srimatisuku,0
Srimatihem,0
Santarupa,0
Jasadi,0
Jhumakali,0
Pharela,0
Bhunisara,0
Yuwarajni,0
Laspa,0
Samgitha,0
Sarakkshita,0
Suyojna,0
S‍waich‍chha,0
Anumapa,0
In‍dreni,0
Kaphi,0
Koshakori,0
Gumsiri,0
Goiku,0
Gauwindra,0
Jinasiri,0
Tilasir,0
Dhanasuwba,0
Nulli,0
Bomi,0
Yamasuri,0
Yemaya,0
Resapon,0
Lalasubha,0
Srigumasri,0
Samiyami,0
Harasari,0
Am‍kika,0
Nes‍nal,0
Emma,0
Kun‍tika,0
Karisnaputali,0
Thamani,0
Punisar,0
Wartakali,0
Shulasina,0
Ag‍niksha,0
Appiya,0
Enjilan,0
Kharasubha,0
Jaleshi,0
Dilisara,0
Dilumati,0
Damisara,0
Dayasori,0
Danasuwa,0
Manakes‍wari,0
Man‍nali,0
Minakali,0
Wijauli,0
Wuddhisuwa,0
Sprinaka,0
Kimti,0
Gamj,0
Gumabati,0
Gausubba,0
Dumasyo,0
Thanes‍ri,0
Sagrina,0
Sabhatri,0
Jhumgal,0
Dalda,0
Tilottana,0
Mariyanaka,0
Sa.sri,0
Aushu,0
Kamanare,0
Jokhamaya,0
Jhayali,0
Tilkauri,0
Dhusuri,0
Khajana,0
Janukat,0
Jhapadhara,0
Tinasiri,0
Tou,0
Namwi,0
Prarmita,0
Phuchyu,0
Bilamati,0
Budhuka,0
Bharina,0
Man‍than,0
Warchuli,0
Widhatari,0
Wisrawa,0
Sarakala,0
Skukhu,0
Henarich,0
Kyathalin,0
Jasandhara,0
Jyuro,0
Ballupi,0
Bhimarupa,0
Manacheli,0
Minasuba,0
Rewata‍i,0
Sirasuba,0
Binsari,0
Ram‍maya,0
Womisara,0
Srithag,0
Elisiya,0
Karispi,0
Koshamaya,0
Chawali,0
Dan‍dakali,0
Damatri,0
Prajnakariti,0
Yashodhari,0
Luksa,0
Lekamti,0
Widhdha,0
Windusara,0
Shilpali,0
S‍wina,0
Kirakoli,0
Anusubha,0
Amirarun,0
Aawima,0
Khimawatti,0
Les‍li,0
Winasri,0
Wirsuwa,0
Sawunar,0
Awisukhi,0
Deshapina,0
Dhammaya,0
Nirika,0
Bijigisha,0
Bin‍jila,0
Beladewi,0
Sara-swati,0
Aaswati,0
Chhalan‍dhar,0
Jagadamwika,0
Jhapamaya,0
Baisnabi,0
Shaktasri,0
Sarasanamo,0
Yamasuwa,0
Kirtikala,0
Khanusa,0
Jhayama,0
Yukatta,0
Wal‍labhi,0
Apawasara,0
Kharuka,0
Hutu,0
Minsara,0
Wasanadari,0
Windhyesri,0
Shalab,0
Gauru,0
Jiyasa,0
Toumaya,0
Dosila,0
Narmati,0
Narsuwa,0
Naudewi,0
Parikalpana,0
Palchhun,0
Pusmawati,0
Parirthima,0
Bhaga‍wati,0
Rudima,0
Widyata,0
Wuddhiga,0
Sadewi,0
Samaruka,0
Suddhatan,0
Susha‍ila,0
Sorsa,0
Has‍thi,0
Kaluka,0
Chorin,0
Prarbha,0
Mipa,0
Wimechana,0
Sholami,0
Sapsara,0
Ikanti,0
G‍yasanga,0
Jhipa,0
Bat‍tisara,0
Brijobha,0
Jhaumaya,0
Dipashina,0
Paichhana,0
Mapana,0
Habisa,0
Adhisara,0
Emaral,0
Chanim,0
Jhyapulli,0
Nansiri,0
Su-susmita,0
Kausuba,0
Nammati,0
Belsara,0
Muaan,0
Lakskshima,0
Watta,0
Widyu,0
Khasri,0
Jumasari,0
Nyanti,0
Bawitra,0
Samalochana,0
Keshaba,0
Kharima,0
Tikasha,0
Tulasiri,0
Bimjhana,0
Bhulapati,0
Yuktika,0
Winshari,0
Samtimaya,0
Sisel,0
Amwisa,0
Khimasara,0
Gaushala,0
Tammisa,0
Tausubha,0
Bansubha,0
Mandasiri,0
Sanarupa,0
Sudisa,0
‍dil,0
Kulasubha,0
Chandrasuda,0
Jayasubha,0
Jyakyulini,0
Taimati,0
Damamati,0
Dumasiri,0
Narasubha,0
Paisira,0
Punyeshobha,0
Purkhima,0
Bhumayan,0
Wuddhashobha,0
Wudhisiri,0
Senashobha,0
Aanasiri,0
Oskariti,0
Kansiri,0
Krakariti,0
Dalasyo,0
Noksani,0
Parwasiri,0
Phurkumati,0
Miwamati,0
Yaumati,0
Logita,0
Wanasula,0
Wansuwa,0
Wikariti,0
Harasubha,0
Kamsayo,0
Korachi,0
Chandrashubha,0
Chwana,0
Jitakauri,0
Jhimiri,0
Thukur,0
Tausiri,0
Nanashobha,0
Pulisara,0
Shukmit,0
Shuddhimaya,0
Humashobha,0
Audhuri,0
Tulalakshi,0
Tulasuba,0
Basnadhara,0
Bis‍naudewi,0
Buddhisubha,0
Bhagtima,0
Man‍gali,0
Mimaoti,0
Ruksima,0
Sarasboti,0
Suna‍ita,0
Syanumaya,0
Anu्suya,0
Jashana,0
Manawujha,0
Maiinakala,0
Sanotulki,0
Saewita,0
Sochanam,0
Sa‌irjana,0
Ajudyaya,0
Kamasiyo,0
Jholu,0
Primamaya,0
Seudhara,0
Aaimiri,0
Kuinaestar,0
Dipra,0
Manakaranai,0
‍ritu,0
S‍wahita,0
Kalachaudi,0
Khaje,0
Busura,0
Hamisha,0
Ambhara,0
Gowandhari,0
Jiwandhara,0
Phuntula,0
Yogamya,0
Ganche,0
Jamkumari,0
Tilchaur,0
Phose,0
Badrilaksmi,0
Band,0
Budbisobha,0
Ranashubha,0
Wudbisuwa,0
Shobhimaya,0
Aaitakali,0
Tamaisya,0
Bathana,0
Bhujuli,0
Maitasiri,0
Sunarsyo,0
Indrasuwa,0
Esuba,0
Ammarik,0
Kamalsuwa,0
Kabiri,0
Kuratu,0
Kosiri,0
Ginashobha,0
Ghyowiri,0
Tucha,0
Tilasuwa,0
Taulasri,0
Nunasuwa,0
Nuhuri,0
Peumaya,0
Lusuwa,0
Wirakasi,0
Sarisyo,0
Sesuba,0
Sesuwa,0
Homon,0
Haumaya,0
Kanekauri,0
Keumaya,0
Goko,0
Wusuna,0
Sheshuba,0
Tekasiri,0
Parwasri,0
Phicho,0
Urach‍chun,0
Elsha,0
Osuwa,0
Kanwiri,0
Khasuba,0
Khusami,0
Khusubha,0
Khusmita,0
Chyau,0
Tamitra,0
Padamamati,0
Piusiri,0
Pesuwa,0
Podesyo,0
Rusri,0
Windwa,0
Wipamaya,0
Uttina,0
Usiri,0
Kajili,0
Koshakasi,0
Tarakhu,0
Tulsyo,0
Madhmaya,0
Sharmata,0
Sabhanna,0
Hayomaya,0
Haisiri,0
Chausri,0
Tesro,0
Sil‍suwa,0
Asurawa,0
Junkamaya,0
Wanisha,0
Wuddhikauri,0
Aaritisri,0
Kesuba,0
Khajamali,0
Khawiri,0
Pyaumaya,0
Rausuwa,0
",",0
Dipsona,0
Buddisri,0
Skaira,0
‍susma,0
Itama,0
Kaseri,0
Kyumaya,0
Jayamata,0
Jasakumari,0
Paswini,0
Humana,0
Arunim,0
Kamasiu,0
Kyachine,0
Jandi,0
Mangamati,0
Yodani,0
Aks‍ri,0
Udawini,0
Kuwanri,0
Ta‍eka‍,0
Warchali,0
Wasari,0
Shinen,0
Sam‍siri,0
Kaspuri,0
Nandakasi,0
Puramina,0
Phuntali,0
Mainakali,0
Bishnukali,0
Wausyo,0
Su्mana,0
Hayomkhu,0
Kankari,0
Tarudi,0
Narwija,0
Syarani,0
Cheun,0
Chyagi,0
Chhyawiri,0
Tutimaya,0
Tosari,0
Narsanga,0
Nagabheniema,0
Pradhika,0
Barakh,0
Buddhishat,0
Michji,0
Ya‌o,0
Lajwina,0
Lukuna,0
Aarada,0
Khelama,0
Gutimaya,0
Naudhara,0
Chachuri,0
Misrsara,0
Wasanadhara,0
Widamwana,0
San‍tadewi,0
Smalika,0
Aksrari,0
Khagati,0
Bhausara,0
Gursini,0
Chyachura,0
Bhuda‍ki,0
Mumgalidewike.si.bhanne,0
Ma‍‌‌n‍ju,0
Chitrama,0
Dalipinga,0
Thoiwi,0
Pujane,0
Polamaya,0
Phulalaksmi,0
Bhimasri,0
Manissha,0
Masita,0
Yambisara,0
Wasinka,0
Ishuka,0
Ebisha,0
Nainas,0
Pumchasiri,0
Bhimasiri,0
Aaswiran,0
Aasawiran,0
Aaswira,0
Iltija,0
Etika,0
Kalaban,0
Kasiban,0
Kasiwan,0
Kutuwan,0
Kudratan,0
Khakisara,0
Khairunisa,0
Jalilun,0
Jahuranisa,0
Jikaran,0
Tajabiran,0
Tajawila,0
Tasawiran,0
Tasipha,0
Dhimina,0
Nujaratan,0
Paushali,0
Biwiran,0
Majamilla,0
Majawiran,0
Majawidan,0
Majbuna,0
Matyagri,0
Maniran,0
Machakura,0
Muskuran,0
Mojida,0
Rajuwan,0
Rukuwan,0
Rosari,0
Lailatan,0
Shirita,0
Shobhechha,0
Sakhura,0
Sarwadi,0
Sann‍ti,0
Suijana,0
Sudratan,0
Suraphin,0
Surumita,0
Dhatin,0
Mimasara,0
Srawika,0
Aatima,0
Omasari,0
Khushali,0
Taksila,0
Dakshiksha,0
Pinagalasri,0
Ma‍nju,0
Riwanadhara,0
Lachhingan,0
Ghoiri,0
Pii,0
Michhuda,0
Jnanusa,0
Khagakali,0
Dumasara,0
Napuli,0
Papwi,0
Phuruli,0
Swokariti,0
Shubhandri,0
Anumayan,0
Khuwati,0
Gudauli,0
Jiju,0
Popitra,0
Prabhisa,0
Bhupitra,0
Miramisi,0
Yasum,0
Riwar,0
Shukila,0
Cholu,0
Dhauu,0
Ami्rata,0
Oshiyan,0
Amtir,0
Kimari,0
Dhepa,0
